0,1,2,3,4,5,6,7,8
BD,North East University Bangladesh,http://www.neub.edu.bd/,ChIJZXbNcM2qUTcR3ZAk1wozrsg,24.8900955,91.86095550000002,Sheikhghat - Kazirbazar Rd  Sylhet 3100  Bangladesh,CmRaAAAABhy1lxBpoln72tlyLUhe_9CU1IafYPHYDwQMNMd4t6LUFreCU_J2FhzyjuX_wQ0w9RnqEITOcjz8kRI6lMu-cBKi7gczPfcdE_vbr8XvNuxGMnP83tp_cfd7dMyEfku_EhCrNq0TUpWn-HACoAW62O6nGhQWG2VPYHQfWbRoK8I1uypJSO2QeQ,"<a href=""https://maps.google.com/maps/contrib/116928210117286568310"">Md.Mahbobor Rahaman</a>"
BD,Queens University,http://www.queensuniversity.edu.bd/,ChIJ6SXZzA-r0kwREXIlXE-KiiY,44.2252795,-76.49514119999999,99 University Ave  Kingston  ON K7L 3N6  Canada,CmRaAAAAtBGJM84C3-TDRZ9tEXbKEZQBDZNtpgeNHZ43MxKpiTqC-zsP9zzOCK9BQDSvnbswwqwvUxhx5R0fLf8saWspw6B8L30R7by6vBG-iMV8T2Hvo-LokEbwx6XCUiIEBPNyEhAxicMc0BSS6QmtXkN3ldFZGhR1zODOXoZTnPppC0ojcFit5fh1Ag,"<a href=""https://maps.google.com/maps/contrib/107007691791039031676"">Queen&#39;s University</a>"
BD,Sylhet International University,http://www.siu.edu.bd/,ChIJd3DLUk5VUDcRGcwQRy0Bg_E,24.9014004,91.8445789,Shamimabad Rd  Sylhet 3100  Bangladesh,CmRaAAAAIYV8t5V2V4D0t8ZWrvCH89xqobbLp21Z7CNidquZx6jKqGcMVQeT0zVeIvhUbxDvSMUpMUHbqeCKZOn2n38lXCe_Ab7h_nRGeV7M6pOMBWAPWgZzFhI5lLIOdETXLo7iEhD3jE0MfmR5WqVTDkvIfxJFGhS4ubTTdkpbARBSyaa28ok2GID3sQ,"<a href=""https://maps.google.com/maps/contrib/104629921439690498266"">Istiaque Reza</a>"
BD,University of Rajshahi,http://www.ru.ac.bd/,ChIJWUvQti3w-zkRXOyjHkHrWKo,24.3682583,88.6376279,Administration Building 1  Rajshahi  Bangladesh,CmRaAAAA0Ln0KDv0BsaBah7xMHJvGpcKsaGxDpIOKbK_vjE7gmlLNAzwGXZuLg475sLrSioqj6eMWruatO6kl6sX5bWMV3WNfl9lythy9GnBcRZHio0323IJKt2d3L9cVz0CacTFEhBw8gMTjmKPr2nSf3m0BA1oGhT_TYFWM0IjeUHNYL_y0yNGoDb3qQ,"<a href=""https://maps.google.com/maps/contrib/105224918807117015441"">Md. Osman Goni</a>"
BE,ECAM - Institut Supérieur Industriel,http://www.ecam.be/,ChIJoT7Ot4bcw0cRrlyf_WLXWqE,50.8499896,4.4538028,Prom. de l'Alma 50  1200 Woluwe-Saint-Lambert  Belgium,CmRaAAAA-Hj32-kWvtULGJhiGpY5I5VA5qrpS4CpzhoWSyibsIZuDgm_MQB0yn1cBb3qrbSfG5CfKCatesGjzPWef1oVPjgZq6LdlSbotacwsDvcCVnMxEwq93l7FvRBf6GHqHCeEhARXawOHGpyWBemlZJzfmDGGhRP2S21yvHMG-00trkIa-UoWOw4_g,"<a href=""https://maps.google.com/maps/contrib/109822638752283955556"">Lecoq Magali</a>"
BE,Facultés Universitaires Notre-Dame de la Paix,http://www.fundp.ac.be/,ChIJ_9ri7G-ZwUcRpOn5YReJtSI,50.4661979,4.860121299999999,Rue de Bruxelles 61  5000 Namur  Belgium,CmRaAAAA_DJnGafSaJrjOAMtjb0gh6eoe3rcq-8DZ8Hg0K9s1CCRmgBAVMQKHJowQ6RAgS54Qog4g9RDDYwzvABXEWBsS5__a21d75cvOkUSL4jEmAOo8mO6nFesiQyoMzWQNPJKEhBMhOBKzGxCyE5drQ5PHP8tGhQGRaN0_fHIncl0V7qL9psiehuPwQ,"<a href=""https://maps.google.com/maps/contrib/110626691440313245041"">G CH</a>"
BE,Hogeschool voor Wetenschap & Kunst,http://www.wenk.be/,ChIJuzgzoHDDw0cRh4i0LYVa3qI,50.86124110000001,4.3673231,Rue des Palais 70  1030 Bruxelles  Belgium,CmRaAAAADQL4-V_ShtECQ0EZjoWYxm-JTLHSG_SEGGvIMmkw9CgQ_HeYUpbhghdUAtE4m2rOi1XQfOV0e6jUYmFDw1HK3J78bLuuuRZQ1qLxEgIvWyDIAuHx6eLNq0BfRanIhq9JEhBnw8o_Kz-maaGHwSKGAEQaGhQkgfrBSz-OOCCikMA3vUPH0yo89A,"<a href=""https://maps.google.com/maps/contrib/105597958728952081912"">Daniel Kupper</a>"
BE,"Katholieke Universiteit Leuven, Campus Kortrijk",http://www.kulak.ac.be/,ChIJf-r-gBY7w0cRkOGPU43pfQs,50.806021,3.2923996,Etienne Sabbelaan 53  8500 Kortrijk  Belgium,CmRaAAAAyZb3X9cZ8QBFipBohLhAgPIxrX8YwIMKyJXPEN2npewXJkvLCZC4eiPWxo0AhrUyqDj7QeTeuft5R1Ub6DVHfWou6xmnb6k0IfWiwRnKvxKkeGWFUcuoSdyg79bjFsfCEhAFLdupifut9Eo6QISvbzcFGhQB0GE1_rgkP908v-AXVBKvKtb9kQ,"<a href=""https://maps.google.com/maps/contrib/118179810165260170820"">KU Leuven Campus Kulak Kortrijk</a>"
BE,Universiteit Antwerpen Management School,http://www.uams.be/,ChIJCyayy_j2w0cRJQDzhWsJ4CE,51.21427060000001,4.4048011,Boogkeers 5  2000 Antwerpen  Belgium,CmRaAAAAcSFrxYW48Eg5qELBcrMucU0-yHt_K9-wCrG64NBLaOyge7g3lR1hUW7bcIKstATFsC6tCh0hB_-Abh3bRxwBRabtfTikyZI_Ymoc7bzFhnu4Aj-VJgYTVyLVvnldgkewEhCXRCtlm3P12_P5vIygYv1jGhQhygJu7nDYVvvGDxqXgHB52IeHiA,"<a href=""https://maps.google.com/maps/contrib/105780788073593061621"">Antwerp Management School</a>"
BG,"Academy of Economics ""Dimitur A. Tscenov""",http://www.uni-svishtov.bg/,,,,,,
BG,Medical University of Sofia,http://www.mu-sofia.bg/,ChIJuRmwlRmFqkAR_tMJQQO-KK8,42.6825153,23.3025861,Blvd  бул. „Aкадемик Иван Евстратиев Гешов“ 15  1431 Център  София  Bulgaria,NA,NA
BG,National Sports Academy Sofia,http://www.nsa.bg/,ChIJ0W9OIx-EqkARrcj9MxZRF88,42.6450366,23.3489127,"bulevard ""Sveti Kliment Ohridski""  1700 Studentski Kompleks  Sofia  Bulgaria",CmRaAAAAV4eXilTREhCRZLyl6P8RuRVkkYS9S6NomqOlho9GGtK_ovcJgU5yyyt-znGOyaM3ChviYc-4gNrezDfNIqXOL0i1yn_-ECI1PLNyN69UZhD3KwiVZ_5cbkuDy3pwUXopEhDFpD1kE7uu9WZs92aGdxuJGhS9SO8hdNh1jpjS-9ZO5JVtFsKTjQ,"<a href=""https://maps.google.com/maps/contrib/107237533345127881593"">Национална Спортна Академия „Васил Левски“</a>"
BG,Trakia University Stara Zagora,http://www.uni-sz.bg/,ChIJvQnw2G5qqEARl_kmHKGmKJs,42.40071469999999,25.5711639,6015 Студентски град  Стара Загора  Bulgaria,CmRaAAAAaDzH48JL2eVG5FAV8OhncMWUHJqBx8U6SYGJdFxbvnjlmCbQYr5tSKC-ogXpLAMAfXPf9NTLu76fGpDwvKAlpp9zKqDeeLLO9KuFb-9dHgB7higY2pLPBRByiIAqJml0EhDRqK3DJyhu0WPwnH_Nc0WbGhQ-fZrYg5bV9I2NYFUXsOMlBaB3iA,"<a href=""https://maps.google.com/maps/contrib/103150416496795200941"">Тракийски Университет</a>"
BG,University of Plovdiv,http://www.uni-plovdiv.bg/,ChIJC9upOK7RrBQR_qSJAZC3GRs,42.1382495,24.7513931,"ul. ""Tsar Asen"" 24  4000 Tsentar  Plovdiv  Bulgaria",CmRaAAAAp-yuuDy3jQBBE8UrTBkWMw7JcNdbR9YxdB37S9hVcTJSt2d5xFqe-ZL78vbQuTrWSDwcsj8AlSUJYBSzwfwDR1ZkeKtPIX5zwWbmQ_6rRaL8VTZPjm2U5k01KMk6t6kXEhAFubqOyZaznSKHpDST9lUFGhSIjOo5b_4M5m7AvT5lGBWt_MC0xw,"<a href=""https://maps.google.com/maps/contrib/101260984436493627708"">Пловдивски исторически форум</a>"
BH,Arab Open University,http://www.aou.org.bh/,ChIJw8q26m4dWBQRQOggpDB0qS8,30.155236,31.6128923,20 No . 20 Al Hay Al 2  Al Shorouk  Cairo Governorate  Egypt,CmRaAAAArAPgZuulYA0wC9XpnPYu8_DhtBcGfa7IRGhcm8zjGUqS5X9tF0LTBdfDhCpPFaP8gE_3Yf9ig02VXYuWdmXoFc1BhenXp15yn3ocw08uJQe2lBeLEMj3DA4Bz8FJGC4fEhBcy4ANKmLPhyFJis5yS0XPGhQVXhOWzrp_x4O_NFXSkdoGEmVf0w,"<a href=""https://maps.google.com/maps/contrib/102054516394805309265"">Top Videos</a>"
BI,Hope Africa University,http://hopeafricauniversity.org/,ChIJXRvWhVtGwRkRzkmcPUH_Fkg,-3.4796095,29.9359015,Songa  Gitega  Burundi,CmRaAAAAyGp6h9zegF36XWkS8ZrbqmgoX2REziSmA0vVrM8wc2IHLv-ikVZp8FIYXabl0waW93RWeCSEWbMAessEGwUTyNeJiPEl2komWU-s12mbJNX8k8FMWprE8c5ExamD8l4cEhC4Q4v9c04fD182fwiriKQjGhS_LxXuzJivdm7bLkG0NK5tMxr9mQ,"<a href=""https://maps.google.com/maps/contrib/115913245562272103075"">Kapele Amisi Pele</a>"
BN,Universiti Islam Sultan Sharif Ali,http://www.unissa.edu.bn/,ChIJ89um9lr1IjIR5blLqVTZRHM,4.9059221,114.9123795,Simpang 347 Jalan Pasar Gadong  Bandar Seri Begawan  Brunei,CmRaAAAAtH7Q-2hK4Bykx601twhljribGkq9juLcKbXS-pLUpVXhuEckEQ3zOleUzPwfcIlzOdYHNwH_m7IT2s577kI7MsvZ6afR1o2ty-6P2S-Ey4L0vPdx8gdQoAVl-D4xv4l8EhBO2Q7aUrgEr8hcKBRW5A2HGhTQiethOERcnDRVj0OQWncnKi8gcA,"<a href=""https://maps.google.com/maps/contrib/106649807070464091789"">supri yono</a>"
BO,Universidad Autónoma Juan Misael Saracho,http://www.uajms.edu.bo/,ChIJGyIZ499_BZQRVGYWJoZ5kk8,-22.7306894,-64.33803499999999,Bermejo  Bolivia,CmRaAAAAOByhznVa2AvfKpQjnocx1xqMsd-4JDr3jfZLcVKje_-bOezfYdEQNFSlxKlSHkWd35mvhSP4k_p3_ReE3zmj49nqmUhxrzgpxC6Z6TXHWVL_PHDZf3A97Evp0fiDggMeEhCzXGIFdP-DCZFDGq2TDt6JGhSPKVLybTVPHu_tx64BIQUA_IZZTg,"<a href=""https://maps.google.com/maps/contrib/100231968815955452465"">Luis Carlos Barrios Bueno</a>"
BO,Universidad Domingo Savio,http://www.upds.edu.bo/,ChIJyznV6MPn8ZMRtHo4Stu46Rw,-17.7582043,-63.1742517,Av. Beni y  Santa Cruz de la Sierra  Bolivia,CmRaAAAA819tPiYA8ls85u2WoFUDs6bVmmpkZezZW2-gqtxTau03luPAIz5HSyXjr4PdPxVW-iMscDURLZSNzYcci6LpSi6mkNXV4FCSYg--i1bQPApgN6YpVa-jQrhJrNcMg-FXEhCYmgDp3Wpks3Ki4N0ovs3pGhTRw8Az2x9tNZaoqLVYxNPHbKIwBg,"<a href=""https://maps.google.com/maps/contrib/102453601453967160988"">Antonio Barrancos Urrutia</a>"
BO,Universidad NUR,http://www.nur.edu/,ChIJAUBD1-bn8ZMR3DQW5Jlgg-4,-17.76898019999999,-63.1828399,Av. Cristo Redentor Nº 100  Santa Cruz de la Sierra  Bolivia,CmRaAAAAw0TWWp5c_-m2zLBbA8xltGoyFr9JjiGF0C3-MiqfZi5apWCJlNVUADCLxiB_HJzgCSn_gVK6SEzg5iN27S2on3oDsw8OlMgy4lIaJyrCllk13U_x37q9eWrLjUClOE7LEhCxYzSwHbbtZ8g9jmq_WQDdGhShIfP2ycci7z23vgeItOqQ0T-VDA,"<a href=""https://maps.google.com/maps/contrib/100719877794637475901"">Universidad NUR</a>"
BO,Universidad San Francisco Xavier de Chuquisaca,http://www.usfx.edu.bo/,ChIJjbNAtS3P-5MRGPgwKzi7Kxk,-19.0433704,-65.2467496,Sucre  Bolivia,CmRaAAAA7aTj14EgWaTnjypWo3jKjfadyFvSS7YuXw1HaRH_EimCzqEqmW38m8S3NfP3PgUi3_eCNTdDxy0k7JoC4NKpl5Y5XaG7zMDIy6j2QcQtvY9XGi7UU6c2ATyhclnYZf3uEhCbJ4XgQdoyjcUEJ9dGIgDuGhTPPN4nf6Zn5znC3_6im8DGgyZcGQ,"<a href=""https://maps.google.com/maps/contrib/117185809847635559180"">Baneth Thenier</a>"
BR,Centro Universitário Monte Serrat,http://www.unimonte.br/,ChIJ1VVIgHkDzpQRyMWb5N9Vazw,-23.9438405,-46.3277583,R. Comendador Martins  52 - Vila Matias  Santos - SP  11015-530  Brazil,CmRaAAAA5jnm5rgwEAXlt7Nu1UgB6yrLOj7ddiWjYl5NwNoljIqqFz52NITpqD4PkuivP_2Fw6Nk_-rLqm4iKWWG3BOgnU52OrfSvmh7Y3_8p1qV9v-A_pJgDD8qxHXH_KjmRCKJEhBW7WSnwYB3lMmMdc8f_bTZGhQ_nTBKQt3oLFJfPrzDW0LO___1Cg,"<a href=""https://maps.google.com/maps/contrib/115744443944959659625"">Faculdade São Judas - Campus Unimonte</a>"
BR,Faculdade Italo Brasileira,http://www.italo.br/,ChIJLQIbTBBRzpQRJo35Dwz_rkI,-23.6434113,-46.7210074,Av. João Dias  2046 - Santo Amaro  São Paulo - SP  04724-003  Brazil,CmRaAAAAMuoUe3ElyHl78O9kcUnX1enYNVaVDDXDEFLMhoA1BZZ8gFGBaX-IGanVprUwyVVxtYcK9aYoT_NQM_CmhSR8XT1U8RZbushFcxKgXT-iVJ4c0z1Oc9hTWsJva96eEg4TEhARsj9N9V2yf41kv7jrIFEHGhRrL2ZpaFrE29UJo3mM0wk0EtV8CA,"<a href=""https://maps.google.com/maps/contrib/108737726505239196342"">Alexsandro Fontes</a>"
BR,Instituto Mauá de Tecnologia,http://www.maua.br/,ChIJ18qkkklDzpQRwplQe1umWgc,-23.6483404,-46.5746756,Praça Mauá  1 - Mauá  São Caetano do Sul - SP  09580-900  Brazil,CmRaAAAAPPB37o1Q4XAT8t80Ynj13aLXw0gMpJ3Sd0DYW3QIXU1wqeQkUeAID29H-enZ43yjIwpkBvvhfG9E3VvU7mi-wIifVbdQdZ9KS-aUyuf4p0zVCgq3vClILrLDIw1jRtaNEhBMbzs6rOuIsjqGaC9kmtY9GhSDwxWg5ebcpYtOiBDS05F-MHzcMQ,"<a href=""https://maps.google.com/maps/contrib/102457646222210092775"">Instituto Mauá de Tecnologia</a>"
BR,Pontifícia Universidade Católica do Rio Grande do Sul,http://www.pucrs.br/,ChIJl0hQof53GZURwqVixlymIB4,-30.05892500000001,-51.1730197,Av. Ipiranga  6681 - Partenon  Porto Alegre - RS  90619-900  Brazil,CmRaAAAAt4ZNgBCk_KLPMY7NsGqRN0wIsp8oGmLrtwB4fxMGLv6XNVqXkmd_iAQwiA6MJJkq1kyY4Ki5eZ2YbnZ0i_B4UY2B52JHqp54n7NsS-cTT-giASBXY3elRCPg_HI4rvgaEhANcUDaTWppwf1V1KTz-KeYGhT0msqnpHf1z4X4xuW_lEeXY7Rltg,"<a href=""https://maps.google.com/maps/contrib/116384764475579228109"">Ari Quadros</a>"
BR,Universidade Católica de Pelotas,http://www.ucpel.tche.br/,ChIJGx9FaZW1EZUR0B4OoLzXEiU,-31.774458,-52.3412907,R. Gonçalves Chaves  373 - Centro  Pelotas - RS  96015-560  Brazil,CmRaAAAArvygDlVmpbmM6ERQI3KWkKhVibHEn-dtjFvzzYIlPxMh9XT1AEAt8RQAioLoYrc9tJJriaSv-QzSqppHpn3ve_IkQG8UXoXRUy3wA5aMVn0BimDGeyQvzhB1jSDojluuEhADkSyUS3_cmRyalE4xth1DGhRriOBq99Pok0mR9zZ_vdRsDSib-g,"<a href=""https://maps.google.com/maps/contrib/107192546201711482950"">Universidade Católica de Pelotas  Campus I</a>"
BR,Universidade da Amazônia,http://www.unama.br/,ChIJz6MCToSOpJIRoOj75Du6nro,-1.4548859,-48.4861059,Tv. Quintino Bocaiúva  1808 - Nazaré  Belém - PA  66035-190  Brazil,NA,NA
BR,Universidade de Guarulhos,http://www.ung.br/,ChIJ74Uhrl71zpQR4qWk09pAfBA,-23.47036,-46.53268600000001,R. Eng. Prestes Maia  88 - Centro  Guarulhos - SP  07023-070  Brazil,CmRaAAAAraD8915PVHEa9GC1QW53z0_09CBHLOl4i2cQzr0QU2-p9H2ToCfAiW2YiQFBihrjSoTfJTCz-kazUuE30r4NnDcSRvhPS5nPn9PtTszT_cIlWvFDcM8-FuwQwBxLUSX1EhAAE2qK0CDjAWGrzH3i7wWJGhSncDcuplX53EM7DfwXQXUuueWOfQ,"<a href=""https://maps.google.com/maps/contrib/108691285950466289524"">Cleber Borges</a>"
BR,Universidade de Santa Cruz do Sul,http://www.unisc.br/,ChIJI0YOM668HJURpCJISLo3pS4,-29.698583,-52.4416687,Av. Independência  2293 - Vila Sao Luiz  Santa Cruz do Sul - RS  96815-900  Brazil,NA,NA
BR,Universidade do Estado da Bahia,http://www.uneb.br/,ChIJT1UU5nvEWgcRZt1UYKmBYgg,-14.2294027,-42.7678549,Avenida - Av. Vanessa Cardoso  s/n - Ipanema  Guanambi - BA  46430-000  Brazil,NA,NA
BR,Universidade do Rio de Janeiro,http://www.unirio.br/,ChIJ8RL8tfd_mQARkmERWLUKQUI,-22.8617077,-43.2234035,Av. Pedro Calmon  550 - Cidade Universitária da Universidade Federal do Rio de Janeiro  Rio de Janeiro - RJ  21941-901  Brazil,CmRaAAAAvWGGCrV1OJuo7Z5ZaD8Z-8v-4looeL52Iv0-0Wv8y4orFnsorVSoHHI9DHTxiYC49YBV3St4DM-uUIB1pf7esa3Gm6lk_QEn9uczZJQn7Tt-OTiIqxw0SKM8HU20sgaWEhBamOHxnCfro28kEeaWKaCaGhRSSLG8wWpNtW0ldvaR_NhWgAAWEA,"<a href=""https://maps.google.com/maps/contrib/116795599898874801418"">Universidade Federal do Rio de Janeiro</a>"
BR,Universidade Estadual de Feira de Santana,http://www.uefs.br/,ChIJD3nglUI4FAcRGp6SmkN-m24,-12.2004383,-38.9719222,Av. Transnordestina  s/n  Novo Horizonte - BA  44036-900  Brazil,CmRaAAAAoRvXUolfpUpqZiOQWw5-Y5GtgW_G8uL6m5p56vQ_yzU65UYdpetJqaKzxtVBh1OKIu0ZneFWIvEeHd_ifHr6FBiBHnSEGRBjfFNSkhUh5mi7ize4sYTIVmhAVuoaOeLaEhBxj4fidJH4avjsqNCp_qwQGhT8EQ8-f7ZVzMn-gbvND4fLjC_GWA,"<a href=""https://maps.google.com/maps/contrib/100489322455495392255"">Caio Graco Machado</a>"
BR,Universidade Estadual do Maranhão,http://www.uema.br/,,,,,,
BR,Universidade Federal da Grande Dourados,http://www.ufgd.edu.br/,ChIJwctun8atiZQRkxisGB5Vw_M,-22.2166055,-54.8151053,R. João Rosa Góes  1761 - Vila Progresso  Dourados - MS  79825-070  Brazil,CmRaAAAAw5IzNdmELlDyhRtG27gDZTpxmijkCnLdN4qfTu3UdLjZLCw2qlQ7uN6aRYdqyHbmHeJuNyWD-R-um2f3lkU0-AW5dIBcZyP-uonZbfc_ASnM9JcoNRLi8P-kBpDonpgiEhCob3lBG9c4lA3CrJJiJxgJGhSn4bcLXuAIdO4krQVZBrhmCR6Ssw,"<a href=""https://maps.google.com/maps/contrib/105554297180284095619"">Franz Maciel Mendes</a>"
BR,Universidade Federal de Mato Grosso do Sul,http://www.ufms.br/,ChIJgcQcpPnlhpQRoY7t5r5dN48,-20.5044054,-54.61414289999999,Cidade Universitária - Av. Costa e Silva - Pioneiros  Campo Grande - MS  79070-900  Brazil,CmRaAAAAbBnQGAwD8d7RG60ITXbmoFBc4G9MDR44fpUHcuYgQJxgj_wQ-RfboC6Q320T6r87fHWn6ef3QmtdjVVrJADJN-Nl0lmT3MYQsaqeFBCkeGcD8mtkVP3yzrlA8fHCYmNhEhAa6b2zQryDWLf5V5-V52R5GhTkdThP5tnPfD3buHV8E0R0iPQh0A,"<a href=""https://maps.google.com/maps/contrib/108552199786179099458"">Israel Stahl</a>"
BR,Universidade Federal de Santa Maria,http://www.ufsm.br/,ChIJFcinNOe1A5UR7Ccn-b35s4I,-29.7215493,-53.71837069999999,Av. Roraima nº 1000 Cidade Universitária Bairro - Camobi  Santa Maria - RS  97105-900  Brazil,CmRaAAAAmrXPgcsLksI7dn_JHKmtqiN6vvKPnn6r1MM6x_6TsFQdrVwgMY5zyMiGGBNWzbPWat-MorYaBEM3wo3_8XNjHrjzLqP29ptdgiUwQZO2fGYzaTlNH01iP0jfWbK_Gz6OEhCFg_5CI7gMFgjhSgOiBwEBGhQFHvB4PDCuFw_Xb9q8cPiDlinzmQ,"<a href=""https://maps.google.com/maps/contrib/118345716536192323153"">Francisco Alaminos</a>"
BR,Universidade Federal do Amapá,http://www.unifap.br/,ChIJgSBB9RoenpIRsUisGpAD4Vs,-0.006324599999999999,-51.0827069,Rod. Juscelino Kubitschek  km 02 - Jardim Marco Zero  Macapá - AP  68903-419  Brazil,CmRaAAAANRD7Z5BBbGimC_dKl8WX2Aiy5E5qkECLERy0N3c-eR8cCZeCX9SmRmjWz4Rfx6WFTNYZYc3DtDswGnRhStMAkYJTSnH_QrLMw2niSErzwly60hoaqtDOocJuopOfGCc1EhBKVDC7-xgHC90aco2owQw2GhQKIFy1YE-aNl0onqpTr4qI6eZYHw,"<a href=""https://maps.google.com/maps/contrib/108865662911529209239"">David Sbrissa Neto</a>"
BR,Universidade Federal do Rio Grande do Norte,http://www.ufrn.br/,ChIJsep5DJ3_sgcRNDum7sCJ2C4,-5.8397871,-35.2017448,59078 970 Avenida Senador Salgado Filho  3000 Centro de Convivência Djalma Marinho Sala 09 S/N - Lagoa Nova  Natal - RN  Brazil,CmRaAAAAgXSVQuqJb5oiSbYMF0_5uS247Wv7AGeggWTpfCPfC8ZPo47nf3nmFu2gefY7r93-9d9PDnDxPygSUhecx1HhhxgKrNwx6W73Xcaf8sq7cSS5nu0hVHPTBjDVcZkqREmMEhCQwOTytK2dZF1pa2ivFiiQGhQbx5jJJUEjw8vXYJ9ws1O8FXjbIA,"<a href=""https://maps.google.com/maps/contrib/101690440162939024141"">Michael Reis</a>"
BR,Universidade Ibirapuera,http://www.unib.br/,ChIJu6O6UA5QzpQRb8rLN21_isY,-23.6644143,-46.6776504,Av. Interlagos  1329 - 4º - Chácara Flora  São Paulo - SP  04661-100  Brazil,CmRaAAAASAkEj8Zo19qVHLJAAxB9mxJHdUrSkgNL8KB3o9owmcDhF98CF1GZUIoElkppo8bO6YkSm1ffOFLS0z73n7FrvveVt3H7f60VyxlhoRrPLBCPokIKeriLNaUxoUx70N_REhAF1WscJnVuKBNxn-qH4CRBGhRif3_G3QyM2nAPe1Jx5AWt-O4vdA,"<a href=""https://maps.google.com/maps/contrib/106730000811962739304"">Carlos Dos Santos</a>"
BR,Universidade Regional de Blumenau,http://www.furb.rct-sc.br/,ChIJG3G8Tisf35QRFNs4I7DER8o,-26.9056913,-49.0790634,R. Antônio da Veiga  140 - Itoupava Seca  Blumenau - SC  89030-903  Brazil,CmRaAAAAk6wIRIAR6Rm4fQ85MsQ9-7k-WcFH8GKKlMee2vDzlHeIzUWmhcvPcdgta6xtcGmV57TQQijWYPZsHANTh5I7mBlHfUAwmDnaEuZ-U2L9oNRpkKEg_CCpKvwvu2SXjX0JEhBMouQSrPE_zLN5TnnIrjX0GhRYqHJp363BJ0pnCXK4ZM2h0XPmSg,"<a href=""https://maps.google.com/maps/contrib/104417953402996926262"">FURB - Câmpus 1</a>"
BR,Universidade São Francisco,http://www.usf.br/,ChIJdaHq41DPyJQR-XOCQvvNp9k,-22.894271,-47.0502862,R. Padre Almeida  nº 825 - Cambuí  Campinas - SP  13025-250  Brazil,CmRaAAAAOPE0HQJ2k8mC9gOyhR_TwaR2BaKLG6p0BHF7FMGM6JljohHiNvk2duxIE8p-d4jQOgEJQvw_5JtBP6FUfEmnMxdU8fc8HCuUbU8jkhOLArHo9qZ72Wp8rPzNErWOzQk1EhDtQyJHLe7dGrQoOSbjVlfqGhQtmT8UxN82y4IKsvZ_XzmLt56Qog,"<a href=""https://maps.google.com/maps/contrib/111718474402340080115"">USF - Campinas (Unidade Cambuí)</a>"
BS,The College of The Bahamas,http://www.cob.edu.bs/,ChIJNR9_oed8L4kR6TwlYy0LHrA,25.061642,-77.3532597,University Drive  Nassau N  4912  Nassau  The Bahamas,CmRaAAAAcG-hOnLS6QbVy-7CtcuRqu6_1XcLPzEm4dbQtK8F8lI_ZqhzVlx4ps6L4owcEX045Pt8IjmjRLyqtjeIuobjB9Tbo4kSLQF1k5LbhAtx3Tbjd0YvqPih_JUbnjkERWceEhAPSDPFEkJHw-vMHcR_Xl55GhRoLEPVW9klAbQcmuDYzOPUegg5Ww,"<a href=""https://maps.google.com/maps/contrib/111459058302110555703"">Scottie Brown</a>"
BW,"New Era College of Arts, Science & Technology",http://www.neweracollege.ac.bw/,,,,,,
BY,Belarussian State Agricultural Academy,http://www.baa.by/,ChIJFYPbsL0q0EYR8JFKztuEPLs,54.2937153,30.989118,Ulitsa Michurina 5  Horki 213407  Belarus,CmRaAAAAVKYrwvRZkFef_iqPfsLxizvacLSFa70qKB-iALFBF0vntrio7BqpBb7MOlGyiSTdSaYmMkeimGJ92C0gL6O5-3HU7P8V5VewYVKQdB_FZc7LthXQQiHH7qVZwjKtKXxTEhCkkNxPaofhnqArsB2XkOc9GhRdEKazGsuNPnR3qGMuSqeakYYWKQ,"<a href=""https://maps.google.com/maps/contrib/113302609129455911477"">Мария Свидинская</a>"
BY,Belarussian State University of Informatics and Radioelectronics,http://www.bsuir.by/,ChIJF2PEvqfP20YRPZn7j479PgA,53.9188117,27.5937053,vulica Pietrusia Broŭki 6  Minsk 220013  Belarus,CmRaAAAARcpW5dQCFegI9_dZ2_-GcJrFPCb3KI4XSc0IM1LukRy99wp9J6S8n7mLmrAYTuRsMsL-X74uAA14eUE-xUF7NerldlfGDAmlij2fO42T-xYMcT64wGT9EKDCM2fJVHXAEhAj_2eE07uB2zl5FDPEB1wsGhQH38bzYe_3PquiGLJ54EWdV13whw,"<a href=""https://maps.google.com/maps/contrib/107309431044651401691"">Pavel Pilovets</a>"
BY,Grodno State Agrarian University,http://www.uni-agro.grodno.by/,ChIJ5TJ5HBvW30YRTthT7hai_ds,53.69615599999999,23.848329,vulica Cieraškovaj 28  Hrodna  Belarus,CmRaAAAAxIHL4F8ycCtOF2f1i8Mk10zV_-AWz_Em5oTUUpLsnMCz8iqz_hbvv3E8JE3f9MQg7-UypBFZC2vx_JzOEktFEQd_F4FRFwt4l2vTPBcqVUGlyP-Thb67hPSAjPxKHp0fEhBlKrdcxp_4es8n9Hijkwy8GhTczCHmc0rnJKTvUuNptl6wiKR6TA,"<a href=""https://maps.google.com/maps/contrib/102318245717168257017"">Гродненский государственный аграрный университет</a>"
